,ids,img_quantities,hopkins
546,2650496,98,0.99763209280339
547,2650503,25,0.990569192232179
548,2650516,99,0.996498485617422
549,2650524,101,0.992966437102181
550,2650530,13,0.915437045731983
551,2650532,100,0.99952299600154
552,2650536,99,0.996002626060201
553,2650542,11,0.954327787973891
554,2650544,26,0.94775318391758
555,2650546,41,0.959584104978091
556,2650548,42,0.996694316865606
557,2650558,12,0.978140640802068
558,2650561,101,0.995523227630741
559,2650562,24,0.989753753206673
560,2650586,28,0.967056403843974
561,2650593,15,0.887494118835952
562,2650594,101,0.996077136440294
563,2650600,97,0.996568752314796
564,2650609,40,0.974674327484786
565,2650611,27,0.960313669851377
566,2650613,98,0.999203754875386
567,2650614,103,0.998207992707233
568,2650617,101,0.9992098652766
569,2650621,101,0.99564203687734
570,2650623,10,0.88521491870425
571,2650625,99,0.99915872805291
572,2650627,21,0.981141927434694
573,2650631,101,0.996747637104159
574,2650635,16,0.897679709585838
575,2650637,95,0.998798577581355
579,2650651,99,0.997425173357006
580,2650652,80,0.998289978351755
581,2650654,25,0.972005584982089
582,2650655,101,0.99556780191115
583,2650661,43,0.992860424704498
584,2650667,34,0.947507135489812
585,2650669,101,0.997237910986436
586,2650674,20,0.978516351487819
588,2650676,101,0.99689410197792
589,2650682,14,0.942418128378501
590,2650685,98,0.992448194779341
592,2650690,20,0.949726602278451
593,2650696,15,0.949763369722807
594,2650702,100,0.996735573713599
596,2650710,27,0.987182001346199
597,2650714,97,0.998920836420916
598,2650716,100,0.994722592914863
599,2650720,101,0.998855099486909
600,2650725,100,0.999065600464504
601,2650730,102,0.99885375007011
602,2650744,13,0.843265370904813
603,2650747,100,0.998892642106036
604,2650751,62,0.994813063885239
607,2650772,100,0.996315758677486
608,2650774,101,0.99547982934833
609,2650777,101,0.999415126108982
611,2650799,99,0.996288589589898
612,2650801,102,0.998301391616231
613,2650805,43,0.991766671551406
614,2650808,100,0.994210157733364
615,2650810,100,0.995360342221246
616,2650813,101,0.995519499842706
617,2650815,40,0.991419732978305
618,2650818,100,0.999060698722382
619,2650827,100,0.999462728482601
620,2650828,44,0.996346823591984
621,2650829,101,0.999075946538503
622,2650832,101,0.998162614280631
623,2650841,101,0.996629271540023
624,2650845,100,0.998004422705618
625,2650848,100,0.998623799039863
626,2650849,15,0.913592601569625
627,2650857,12,0.9660598178554
628,2650858,101,0.999082572370292
629,2650876,10,0.871152106893299
630,2650879,60,0.995937710154478
632,2650903,101,0.998669400278206
633,2650905,20,0.996904907115112
634,2650910,27,0.984610346822334
636,2650927,101,0.998279471097157
637,2650928,100,0.999056791658767
638,2650930,101,0.999284819535759
639,2650933,14,0.938081754159359
640,2650934,24,0.937752956165634
641,2650936,101,0.989615693468643
642,2650944,97,0.9981580646882
643,2650954,25,0.983806091770074
645,2650986,100,0.997591352774118
646,2650997,24,0.96429097449989
647,2650999,101,0.998815462406849
649,2651039,73,0.985050568111298
650,2651060,19,0.955857785233043
652,2651074,14,0.943552080582692
653,2651076,12,0.924678115407575
654,2651078,11,0.849031191468059
655,2651086,14,0.93113400718362
656,2651088,101,0.996581880929467
657,2651089,15,0.985611982527694
658,2651092,100,0.99870517499623
660,2651097,98,0.996205440015537
661,2651098,100,0.997908525767622
662,2651100,101,0.997244649765379
663,2651104,89,0.996131636209527
665,2651109,55,0.988625191554927
666,2651113,102,0.998567402613226
667,2651114,100,0.998575453203416
668,2651115,100,0.995950360401141
669,2651117,101,0.999152672524581
670,2651122,101,0.997818940201638
671,2651219,57,0.996730448646856
673,2651250,13,0.871455392412479
674,2651301,63,0.997583779025359
675,2651311,61,0.995383410068948
676,2651315,101,0.997620416596468
677,2651317,11,0.926833827422433
678,2651319,28,0.979253175584228
679,2651330,101,0.997080567863472
680,2651335,100,0.996761587181162
681,2651371,20,0.880311536044172
682,2651411,62,0.995334781176562
683,2651423,17,0.980255606847931
684,2651482,20,0.991061303147686
685,2651495,101,0.99620496876533
687,2651522,90,0.998950672953401
688,2651528,15,0.941887969974195
689,2651529,81,0.9962464894205
690,2651567,101,0.999113999607088
691,2651569,101,0.998596139953547
692,2651575,15,0.930629786494715
693,2651583,96,0.997926452840812
694,2651586,101,0.9989150973303
695,2651595,101,0.996335995500955
696,2651600,100,0.9985991647637
697,2651605,102,0.998308109854118
698,2651606,19,0.964931954080248
699,2651608,101,0.999263192704072
700,2651611,101,0.999338596143396
701,2651615,41,0.990513768895664
702,2651617,43,0.989018832530132
703,2651621,16,0.97839557590712
704,2651622,19,0.974335638357892
705,2651629,14,0.95479354656813
706,2651652,97,0.998284322526835
707,2651656,99,0.99922467087072
708,2651660,86,0.996970900799156
709,2651661,49,0.998404289479595
710,2651663,41,0.99019724307505
711,2651667,37,0.982116891575265
712,2651706,92,0.996452284529559
713,2651707,97,0.999228421215097
714,2651709,30,0.989716089823369
715,2651748,68,0.995704303838596
716,2651766,43,0.992806615623697
717,2651790,98,0.998632942873089
718,2651797,11,0.858735986869885
720,2651799,47,0.997075262172599
721,2651816,101,0.994405082917941
724,2651826,101,0.99661777103692
725,2651832,101,0.997198948476086
726,2651833,102,0.99905379052825
727,2651834,101,0.997500068556928
728,2651835,100,0.998841144022125
730,2651837,79,0.997804287357261
731,2651839,88,0.995684858730864
732,2651841,15,0.904817543002078
733,2651843,101,0.997923103123556
734,2651847,77,0.998209508781496
735,2651849,18,0.959975226494551
736,2651850,83,0.987141338491734
737,2651851,18,0.984187963520585
738,2653132,68,0.99567677044071
739,2653133,54,0.995096919489443
742,2653226,13,0.950879830307122
743,2653244,90,0.998846115400082
744,2653248,87,0.99800448866431
745,2653250,19,0.954871297871172
746,2653251,40,0.992309124031841
747,2653256,25,0.986457363264269
749,2653272,97,0.9967723485069
750,2653279,11,0.867060162462243
753,2653291,40,0.996773120302256
754,2653294,65,0.997094507394305
755,2653301,16,0.961482138821947
756,2653308,45,0.995361926136731
757,2653310,52,0.995192899415759
758,2653311,85,0.995564274681525
759,2653316,43,0.994545894664714
760,2653321,105,0.99785085946916
761,2653355,90,0.997197835183215
763,2653361,85,0.996854252463932
764,2653362,94,0.998934584579346
766,2653367,63,0.991183622197309
767,2653377,10,0.925435500118854
768,2653384,28,0.984009394625718
772,2653414,101,0.998517181515395
773,2653426,10,0.912220663691877
774,2653428,31,0.990872213853582
775,2653446,60,0.995586450341933
776,2653458,99,0.999283255972087
777,2653462,100,0.995772882220273
778,2683200,101,0.998684060333348
779,2683207,18,0.971231356279163
780,2683214,39,0.995278627018714
781,2683217,98,0.997595169478132
785,2683250,14,0.899682787400268
786,2683252,99,0.998014451422639
788,2683262,11,0.868497473193557
789,2683264,46,0.996366027435613
790,2683272,20,0.945923853345453
791,2683286,10,0.888678801787188
793,2683297,18,0.961919335197693
794,2683485,73,0.998142175058798
795,2683490,61,0.994063443349256
796,2683495,28,0.994859092786947
798,2683500,13,0.951077789891954
799,2683503,100,0.998721707191813
800,2683517,17,0.951789801517673
801,2683520,27,0.990975163805413
802,2683525,36,0.989256778904598
803,2683533,64,0.992809980044777
805,2683544,35,0.986723498753659
806,2683548,18,0.981439621417284
808,2683555,63,0.997350096593449
809,2683564,54,0.996302611044946
810,2683568,95,0.991532359691706
811,2683579,21,0.957589771670025
812,2683581,14,0.926610205096727
813,2683584,98,0.997323136197965
814,2683589,52,0.990091747629043
815,2683592,11,0.926302050741114
816,2683597,17,0.958513492489666
818,2683608,96,0.997383536975982
819,2683625,21,0.968527336112182
820,2683628,13,0.946493682769886
825,2683652,12,0.97728483913982
827,2683722,63,0.996096584441584
829,2683743,20,0.968485369515027
830,2683749,10,0.755721034035924
832,2683756,20,0.937060091212803
833,2683759,60,0.997696397029824
834,2683776,43,0.99388427654961
835,2683778,20,0.97612217992475
836,2683786,19,0.919969333863696
837,2683794,69,0.996337671551591
838,2683797,18,0.94943384140068
839,2683807,27,0.980696045177578
841,2683828,17,0.958857799781761
842,2683840,60,0.989821285212559
843,2683841,95,0.995966024046362
845,2683849,83,0.998444861793583
846,2683866,101,0.998691317618132
847,2683871,74,0.995329794562237
848,2683880,21,0.982718148077484
849,2683884,101,0.998787129822502
850,2683894,77,0.996941827739701
851,2683909,81,0.999087024860478
852,2683936,98,0.998054447866876
853,2683946,55,0.990156584580132
855,2683969,71,0.996399316582459
856,2683995,72,0.993861701611488
857,2684001,64,0.993701026275814
858,2684012,98,0.995005944082136
859,2684026,80,0.998595069672397
860,2684030,97,0.995927079095727
861,2684046,76,0.998160546239089
862,2684070,101,0.994467624583877
864,2684096,93,0.996960499554102
865,2684102,22,0.986124537300176
868,2684120,72,0.996081925623402
869,2684169,14,0.960042062935177
870,2684171,93,0.995167620428666
871,2684174,11,0.850372342416934
872,2684178,90,0.997507542522339
873,2684184,31,0.991053212417554
874,2684191,101,0.994259511055569
875,2684192,77,0.986023910219171
876,2684235,58,0.995247722540269
877,2684243,64,0.995543543443268
878,2684261,11,0.876554388435812
879,2684264,28,0.972493676805225
880,2684273,75,0.995373866039906
881,2684283,13,0.882846061646143
882,2684287,68,0.995947535066932
883,2684290,10,0.903391438584793
884,2684296,22,0.968869571986129
885,2684303,56,0.992437717755413
888,2684320,92,0.998174012558222
889,2684334,91,0.995890478058985
890,2684338,80,0.992503010188431
891,2684353,77,0.997056839428058
892,2684363,56,0.992957456996596
893,2684391,101,0.997981824184519
894,2684410,100,0.998625552007881
895,2684451,101,0.998621220631494
896,2684482,23,0.961692075973026
897,2684483,83,0.99776243331514
898,2684485,48,0.99367704362768
899,2684487,74,0.994377298195718
900,2684495,15,0.97915498449893
901,2684500,15,0.962183677531084
902,2684507,35,0.983216153126727
903,2684510,10,0.971825098078871
904,2684517,66,0.998106272351854
905,2684528,87,0.998839861166397
907,2684549,91,0.997986334483146
909,2684584,27,0.987290696013878
910,2684591,99,0.999176186361826
912,2684610,39,0.986846871486482
913,2684615,81,0.998952415926065
914,2684616,47,0.994271953903655
915,2684621,84,0.990211787132979
916,2684626,48,0.992015034617041
917,2684627,84,0.996383524329874
918,2684633,89,0.998148709795783
919,2684640,86,0.997514000377842
920,2684641,59,0.995508780286512
921,2684648,68,0.998358890956486
922,2684674,101,0.995766836881642
923,2684690,60,0.988905263264455
924,2684709,101,0.996822729010842
925,2684773,91,0.998343937973325
926,2684809,58,0.995815187576986
927,2684818,99,0.995782174682031
929,2684855,99,0.997708004950879
930,2684865,37,0.993555190524696
931,2684870,49,0.993963476611078
932,2684878,65,0.994621922139757
934,2684894,27,0.99094665577999
935,2684896,22,0.989706953856069
936,2684904,25,0.987034969593365
940,2684918,101,0.998712675680026
941,2684921,63,0.997168308360492
942,2684940,91,0.997924331048306
943,2684969,101,0.990330048395038
945,2684977,17,0.967189857658981
946,2684984,88,0.988574175797861
950,2685265,28,0.962298105624946
951,2685280,49,0.993131225695541
952,2685303,49,0.998180235543665
953,2685308,95,0.998534284811464
954,2685313,101,0.998584702516878
955,2685318,101,0.998473663119349
956,2685326,69,0.994818470863565
957,2685361,94,0.998329436680796
958,2685383,100,0.998161685476875
959,2685400,22,0.977005716179048
960,2685414,62,0.9926237989423
961,2685422,74,0.996946981542948
962,2685437,34,0.988515333666203
963,2685464,88,0.993661824517705
965,2685479,59,0.997352674068871
966,2685484,101,0.999187381298105
967,2685507,70,0.996463402536831
968,2685524,96,0.997965150096558
969,2685527,66,0.987682193874835
970,2685542,65,0.997221402869591
972,2685552,100,0.997936327484868
974,2685580,92,0.99863824628655
975,2685601,29,0.985871527926432
976,2685608,19,0.900099264989318
977,2685611,28,0.977002801320802
979,2685628,10,0.872035899069679
980,2685648,73,0.998891403342148
981,2685654,71,0.998299288639292
982,2685663,33,0.984257877414316
986,2685721,29,0.971589357170946
987,2685776,85,0.997261822820065
988,2685783,34,0.990149868368371
989,2685796,101,0.998360118916002
990,2686157,92,0.997575022606006
991,2686170,32,0.994151778893135
992,2686212,99,0.998840115684673
993,2686231,75,0.996477402916379
996,2686270,96,0.996334016740919
997,2686273,48,0.998077891984159
998,2686276,71,0.998317059699911
999,2687182,91,0.998465407543734
1000,2687186,80,0.997910477186173
1001,2687201,85,0.997450840440404
1002,2687210,101,0.998090030028688
1003,2687216,23,0.985216509950409
1005,2687245,97,0.997876833980633
1006,2687255,95,0.996498496820542
1007,2687259,16,0.948877507446486
1008,2687265,87,0.999208603490373
1009,2687271,18,0.968342697558622
1010,2687286,31,0.977712720208652
1011,2687296,66,0.996452765815103
1012,2687298,79,0.997652806884562
1013,2687301,67,0.99632761720178
1014,2687628,22,0.9837003729411
1015,2687632,86,0.992871074098624
1016,2687644,93,0.996894135497383
1017,2687646,96,0.995818431826231
1018,2687649,13,0.935744436930253
1019,2687701,31,0.984805537319695
1020,2687707,19,0.948545927760356
1022,2687717,98,0.992904021881559
1023,2687726,21,0.956136241200277
1024,2687731,70,0.996993421316289
1025,2687771,12,0.95268516875298
1026,2687779,95,0.998844012411893
1027,2687808,16,0.933576658472497
1028,2687809,16,0.959014338333481
1029,2687843,14,0.944830473245544
1030,2687859,84,0.99828885883205
1031,2687870,89,0.999066163735725
1032,2687875,13,0.912549904069386
