,class_ids,img_quantities,hopkins
43029,5391827,17,1.0
43030,5391837,98,1.0
43031,5391845,100,1.0
43032,5391861,95,1.0
43033,5391862,101,1.0
43034,5391882,99,1.0
43035,5391899,87,1.0
43036,5391901,98,1.0
43037,5391908,27,1.0
43038,5391910,12,0.999999924527557
43039,5391915,47,1.0
43042,5391928,99,1.0
43043,5391933,98,1.0
43044,5391973,101,1.0
43046,5391997,12,1.0
43048,5392012,101,1.0
43049,5392018,10,1.0
43050,5392019,99,1.0
43053,5392038,44,1.0
43054,5392065,24,1.0
43055,5392083,96,1.0
43056,5392088,100,1.0
43057,5392105,11,0.81134846288014
43058,5392124,19,1.0
43059,5392135,13,0.71
43060,5392145,98,1.0
43062,5392168,26,1.0
43063,5392174,100,1.0
43066,5392193,61,1.0
43067,5392200,16,1.0
43068,5392205,83,1.0
43069,5392211,10,1.0
43070,5392216,100,1.0
43071,5392224,99,1.0
43072,5392227,98,1.0
43073,5392232,19,1.0
43074,5392236,100,1.0
43075,5392242,11,1.0
43076,5392243,100,1.0
43077,5392252,101,1.0
43078,5392268,29,1.0
43079,5392270,85,1.0
43082,5392420,96,1.0
43083,5392439,50,1.0
43084,5392456,73,1.0
43085,5392460,91,1.0
43086,5392464,98,1.0
43087,5392493,30,1.0
43088,5392506,19,1.0
43089,5392512,22,1.0
43090,5392537,96,1.0
43091,5392567,25,1.0
43092,5392571,65,1.0
43095,5392633,97,1.0
43098,5392655,13,1.0
43099,5392669,13,1.0
43100,5392672,96,1.0
43102,5392683,101,1.0
43103,5392698,51,1.0
43104,5392699,15,0.7
43106,5392755,10,1.0
43107,5392787,62,1.0
43108,5392789,10,1.0
43109,5392840,100,1.0
43110,5392854,27,0.700263278455697
43111,5392859,101,1.0
43112,5392883,101,1.0
43114,5392950,98,1.0
43115,5392983,99,1.0
43116,5392986,100,1.0
43117,5392987,100,1.0
43118,5392988,74,1.0
43119,5392989,15,1.0
43120,5392990,100,1.0
43121,5392993,10,0.999999994964596
43122,5392995,12,0.75
43123,5392996,100,1.0
43124,5392998,99,1.0
43125,5393003,57,1.0
43126,5393005,61,1.0
43127,5393006,30,1.0
43128,5393071,73,1.0
43129,5393072,22,1.0
43131,5393080,101,1.0
43132,5393100,39,1.0
43133,5393103,101,1.0
43134,5393111,101,1.0
43135,5393120,101,1.0
43138,5393322,99,1.0
43139,5393327,14,1.0
43143,5393341,15,0.999999979758162
43144,5393345,22,1.0
43145,5393432,39,1.0
43147,5393466,100,1.0
43148,5393469,103,1.0
43149,5393589,97,1.0
43150,5393593,99,1.0
43151,5393595,65,1.0
43152,5393605,99,1.0
43153,5393636,100,1.0
43154,5393637,61,1.0
43155,5393641,102,1.0
43156,5393642,72,1.0
43158,5393678,35,1.0
43159,5393680,44,1.0
43160,5393684,41,1.0
43161,5393689,100,1.0
43162,5393712,21,1.0
43163,5393752,65,1.0
43164,5393753,78,1.0
43165,5393755,96,1.0
43167,5393841,31,1.0
43168,5393868,15,1.0
43169,5393872,100,1.0
43170,5393899,100,1.0
43171,5393953,95,1.0
43176,5394023,32,1.0
43177,5394032,11,1.0
43178,5394036,16,1.0
43179,5394071,32,1.0
43183,5394131,53,1.0
43184,5394146,40,1.0
43185,5394163,89,1.0
43186,5394172,88,1.0
43188,5394202,13,1.0
43189,5394221,30,1.0
43191,5394230,28,1.0
43192,5394232,63,1.0
43194,5394278,101,1.0
43196,5394322,12,1.0
43197,5394353,27,1.0
43201,5394412,70,1.0
43202,5394416,41,1.0
43208,5394461,37,1.0
43210,5394475,35,1.0
43212,5394536,20,1.0
43216,5394644,32,1.0
43217,5394645,32,1.0
43218,5394666,42,1.0
43219,5394705,11,1.0
43220,5394708,20,0.75000000001045
43221,5394714,91,1.0
43222,5394718,102,1.0
43223,5394726,38,1.0
43224,5394728,94,1.0
43225,5394729,97,0.9836796488994
43226,5394734,30,1.0
43227,5394742,95,1.0
43228,5394746,21,1.0
43229,5394747,16,1.0
43230,5394748,16,1.0
43231,5394750,73,1.0
43232,5394752,52,1.0
43233,5394753,87,1.0
43234,5394755,51,1.0
43235,5394756,100,1.0
43236,5394765,91,1.0
43237,5394769,85,1.0
43238,5394770,23,1.0
43239,5394771,12,1.0
43240,5394773,11,1.0
43241,5394782,100,1.0
43242,5394789,12,1.0
43243,5394790,34,1.0
43245,5394797,101,1.0
43246,5394804,41,1.0
43247,5394806,23,1.0
43248,5394807,94,1.0
43250,5394829,101,1.0
43251,5394834,58,1.0
43252,5394835,25,1.0
43253,5394841,101,1.0
43254,5394884,43,1.0
43256,5394934,22,1.0
43257,5394935,12,1.0
43258,5394939,22,1.0
43259,5394953,21,1.0
43260,5394960,13,1.0
43261,5394961,99,1.0
43263,5394967,21,1.0
43264,5394968,41,1.0
43265,5394969,40,1.0
43268,5394972,11,1.0
43271,5394977,67,1.0
43276,5394987,20,1.0
43277,5394988,87,1.0
43279,5394993,17,1.0
43280,5394996,37,1.0
43281,5394999,100,1.0
43283,5395002,39,1.0
43285,5395011,11,0.9999999998542
43286,5395012,17,1.0
43287,5395015,50,1.0
43288,5395025,60,1.0
43289,5395028,14,0.958428582773739
43290,5395029,97,0.999999999999958
43291,5395032,77,1.0
43293,5395040,49,1.0
43294,5395046,11,0.77
43295,5395047,19,1.0
43299,5395057,14,0.999999999999988
43300,5395058,14,1.0
43301,5395059,16,1.0
43303,5395062,11,1.0
43304,5395065,29,1.0
43306,5395072,47,1.0
43307,5395398,56,1.0
43309,5395421,47,1.0
43310,5395448,81,1.0
43311,5395459,17,0.79
43312,5395475,62,1.0
43314,5395505,14,0.811523411460237
43316,5395529,11,0.997505295510082
43317,5395531,14,1.0
43318,5395542,56,1.0
43319,5395568,19,1.0
43320,5395572,101,1.0
43321,5395607,103,1.0
43322,5395624,42,1.0
43323,5395632,19,1.0
43324,5395639,43,1.0
43327,5395686,98,1.0
43329,5395738,32,1.0
43330,5395757,14,0.800000062906113
43331,5395786,74,1.0
43332,5395805,39,1.0
43333,5395835,104,1.0
43334,5395843,77,1.0
43336,5395871,13,1.0
43337,5395893,100,1.0
43338,5395894,101,1.0
43339,5395907,103,1.0
43340,5395925,96,1.0
43341,5395928,100,1.0
43342,5395934,101,1.0
43344,5396009,26,1.0
43345,5396010,28,1.0
43346,5396011,74,1.0
43347,5396014,10,1.0
43348,5396031,91,1.0
43349,5396042,47,1.0
43350,5396050,96,1.0
43351,5396052,77,1.0
43352,5396055,21,0.999999988649033
43353,5396061,11,1.0
43354,5396068,98,1.0
43355,5396073,27,1.0
43356,5396075,11,1.0
43357,5396077,81,1.0
43358,5396079,57,1.0
43359,5396081,100,1.0
43360,5396099,25,1.0
43362,5396103,68,1.0
43363,5396106,99,1.0
43364,5396120,99,1.0
43365,5396123,100,1.0
43366,5396125,99,1.0
43367,5396138,100,1.0
43368,5396143,99,1.0
43369,5396147,100,1.0
43370,5396156,100,1.0
43371,5396160,91,1.0
43373,5396165,111,1.0
43374,5396172,100,1.0
43375,5396208,46,1.0
43376,5396212,17,1.0
43377,5396229,55,1.0
43379,5396396,13,1.0
43381,5396473,44,1.0
43382,5396482,13,0.700000000001304
43383,5396490,47,1.0
43385,5396492,33,1.0
43386,5396496,14,1.0
43389,5396543,25,1.0
43390,5396548,15,1.0
43391,5396551,98,1.0
43392,5396557,98,1.0
43393,5396560,101,1.0
43394,5396599,100,1.0
43395,5396633,100,1.0
43396,5396749,58,1.0
43397,5396835,101,1.0
43399,5396937,24,1.0
43400,5397006,100,1.0
43401,5397176,100,1.0
43403,5397399,99,1.0
43404,5397419,35,1.0
43405,5397555,51,1.0
43406,5397564,99,0.999961600329621
43408,5397742,99,1.0
43409,5397764,102,1.0
43410,5397798,11,1.0
43412,5397826,30,1.0
43413,5398227,20,1.0
43415,5398263,20,0.999999999998446
43416,5398267,15,1.0
43417,5398274,100,1.0
43418,5398279,101,1.0
43419,5398366,98,1.0
43420,5398421,98,1.0
43422,5398492,22,0.73
43423,5398552,50,1.0
43424,5398616,13,1.0
43425,5398689,99,1.0
43428,5398828,101,1.0
43430,5398957,43,1.0
43431,5398966,99,1.0
43433,5398985,101,1.0
43434,5398989,18,1.0
43435,5398991,10,1.0
43436,5398995,14,1.0
43437,5399008,101,1.0
43440,5399438,27,1.0
43441,5399441,56,1.0
43442,5399445,100,1.0
43443,5399446,41,1.0
43444,5399454,102,1.0
43446,5399466,100,1.0
43448,5399470,93,1.0
43449,5399495,101,1.0
43450,5399496,101,1.0
43451,5399549,88,1.0
43452,5399550,100,1.0
43453,5399672,98,1.0
43454,5399704,23,1.0
43456,5400009,22,1.0
43460,5400049,95,1.0
43461,5400073,29,1.0
43462,5400075,11,1.0
43463,5400111,101,1.0
43464,5400136,95,1.0
43465,5400196,98,1.0
43466,5400214,53,1.0
43469,5400249,16,1.0
43470,5400266,101,1.0
43471,5400300,101,1.0
43472,5400311,11,1.0
43473,5400324,32,1.0
43474,5400366,12,1.0
43475,5400385,16,1.0
43476,5400407,29,1.0
43477,5400450,21,1.0
43478,5400468,28,0.999831807171748
43479,5400486,97,1.0
43482,5400552,100,1.0
43483,5400563,96,0.999999999997913
43484,5400584,32,1.0
43485,5400613,100,1.0
43488,5400675,33,1.0
43489,5400691,25,1.0
43490,5400729,11,1.0
43491,5400745,103,1.0
43492,5400754,18,0.999999999747942
43493,5400763,100,1.0
43494,5400768,99,1.0
43495,5400782,54,1.0
43496,5400790,118,1.0
43497,5400800,65,1.0
43500,5400848,20,1.0
43501,5400887,13,1.0
43502,5400888,99,1.0
43504,5400892,93,1.0
43505,5400893,14,1.0
43506,5400895,101,1.0
43507,5400896,99,1.0
43508,5400922,93,1.0
43510,5400973,20,1.0
43511,5400974,19,1.0
43512,5400994,15,0.77
43513,5401002,98,1.0
43514,5401007,34,1.0
43515,5401008,101,1.0
43517,5401028,82,1.0
43518,5401104,25,1.0
43519,5401112,94,1.0
43521,5401128,98,1.0
43522,5401139,101,1.0
43523,5401142,17,1.0
43524,5401153,37,1.0
43526,5401160,28,1.0
43527,5401163,20,1.0
43528,5401176,99,1.0
43530,5401188,18,0.743306075026967
43531,5401200,11,1.0
43532,5401203,98,1.0
43533,5401208,11,1.0
43534,5401223,99,1.0
43535,5401239,99,1.0
43536,5401261,45,1.0
43537,5401268,100,1.0
43539,5401276,11,1.0
43541,5401284,99,1.0
43542,5401475,49,1.0
43543,5401483,98,1.0
43544,5401491,78,1.0
43545,5401494,14,1.0
43546,5401508,101,1.0
43547,5401509,30,1.0
43548,5401673,100,1.0
43550,5401729,46,1.0
43551,5401760,99,1.0
43552,5401782,16,1.0
43553,5401788,19,1.0
43554,5401791,26,1.0
43555,5401816,10,0.74
43556,5401824,98,1.0
43557,5401825,15,1.0
43558,5401827,25,0.722563533580026
43559,5401829,100,1.0
43560,5401832,85,1.0
43561,5401836,101,1.0
43562,5401838,101,1.0
43563,5401858,11,0.72
43564,5401859,46,1.0
43565,5401861,20,0.710000086436072
43566,5401870,100,1.0
43567,5401877,100,0.995128973417361
43568,5401883,99,1.0
43569,5401893,82,1.0
43570,5401895,56,1.0
43571,5401896,76,1.0
43572,5401898,40,1.0
43573,5401899,22,1.0
43574,5401914,98,1.0
43576,5401934,98,1.0
43577,5401935,11,1.0
43578,5401936,100,1.0
43579,5401942,11,1.0
43580,5401948,83,1.0
43582,5401952,49,1.0
43584,5401955,99,1.0
43585,5401958,52,1.0
43586,5401960,19,1.0
43587,5401962,100,1.0
43588,5401964,40,1.0
43589,5401971,96,1.0
43590,5401974,90,1.0
43591,5401975,29,1.0
43592,5401977,99,1.0
43594,5401981,22,1.0
43595,5401982,98,1.0
43596,5401985,69,1.0
43597,5401993,97,1.0
43598,5401996,101,1.0
43599,5401998,100,1.0
43600,5401999,25,1.0
43602,5402008,72,1.0
43603,5402030,20,1.0
43604,5402037,19,1.0
43605,5402043,100,1.0
43606,5402051,92,1.0
43607,5402132,33,1.0
43608,5402134,96,1.0
43609,5402144,100,1.0
43610,5402148,85,1.0
43611,5402166,101,1.0
43612,5402219,10,1.0
43614,5402326,98,1.0
43615,5402330,32,1.0
43616,5402336,101,1.0
43617,5402340,99,1.0
43619,5402348,13,1.0
43620,5402350,100,1.0
43621,5402358,101,1.0
43622,5402363,94,1.0
43623,5402372,94,1.0
43624,5402404,99,1.0
43625,5402405,65,1.0
43626,5402408,75,1.0
43627,5402409,94,1.0
43628,5402410,64,1.0
43629,5402411,13,0.901881315635643
43630,5402412,99,1.0
43631,5402416,44,1.0
43632,5402417,34,1.0
43633,5402418,98,1.0
43634,5402424,93,1.0
43635,5402425,81,1.0
43636,5402427,27,1.0
43637,5402429,23,1.0
43638,5402430,83,1.0
43639,5402431,82,1.0
43640,5402433,39,1.0
43641,5402434,97,1.0
43642,5402435,51,1.0
43643,5402436,24,1.0
43644,5402447,58,1.0
43645,5402465,21,1.0
43646,5402478,25,1.0
43648,5402505,20,1.0
43651,5402529,18,1.0
43652,5402563,46,1.0
43653,5402566,17,1.0
43654,5402567,100,1.0
43655,5402568,100,1.0
43656,5402587,33,1.0
43658,5402615,97,1.0
43659,5402616,90,1.0
43660,5402625,100,1.0
43661,5402626,101,1.0
43662,5402627,98,1.0
43663,5402631,97,1.0
43664,5402653,10,0.712721019483008
43665,5402753,77,1.0
43666,5402777,46,1.0
43667,5402779,100,1.0
43668,5402801,39,1.0
43669,5402817,83,1.0
43671,5402831,102,1.0
43672,5402837,101,1.0
43674,5402874,100,0.999999996983761
43675,5402919,75,1.0
43677,5402937,13,1.0
43678,5402943,101,1.0
43679,5402970,44,1.0
43680,5402972,101,1.0
43681,5402982,100,1.0
43682,5402998,98,1.0
43683,5403000,95,1.0
43684,5403036,102,1.0
43685,5403041,102,1.0
43686,5403057,101,1.0
43687,5403078,100,1.0
43688,5403110,100,1.0
43689,5403117,41,1.0
43690,5403126,88,1.0
43691,5403136,33,1.0
43692,5403162,101,1.0
43693,5403176,100,1.0
43694,5403250,37,1.0
43695,5403272,101,0.999999999999951
43696,5403284,37,1.0
43697,5403290,15,0.999999999999597
43698,5403296,101,1.0
43699,5403302,99,1.0
43700,5403304,101,0.761189608909405
43701,5403329,35,0.999999998747456
43702,5403355,101,1.0
43703,5403358,101,1.0
43704,5403359,17,0.999999787037424
43706,5403377,62,1.0
43708,5403395,42,1.0
43709,5403397,98,1.0
43712,5403420,17,1.0
43714,5403452,18,1.0
43715,5403461,18,1.0
43716,5403470,95,1.0
43717,5403508,100,1.0
43718,5403531,96,1.0
43719,5403541,100,1.0
43720,5403548,101,1.0
43721,5403557,100,1.0
43722,5403562,100,1.0
43723,5403573,50,1.0
43724,5403576,17,1.0
43725,5403596,28,1.0
43726,5403602,49,1.0
43727,5403605,101,1.0
43729,5403634,30,1.0
43730,5403643,62,1.0
43731,5403660,99,1.0
43732,5403674,14,1.0
43733,5403682,29,0.999655607695772
43735,5403701,100,1.0
43736,5403709,100,1.0
43737,5403742,101,1.0
43738,5403743,101,1.0
43739,5403745,53,1.0
43740,5403772,93,1.0
43741,5403774,65,1.0
43742,5403779,23,1.0
43743,5403782,39,1.0
43745,5403835,20,1.0
43746,5403935,100,1.0
43747,5404124,50,1.0
43748,5404151,42,1.0
43751,5404175,39,1.0
43752,5404202,101,1.0
43753,5404214,12,1.0
43755,5404241,18,0.910649532049031
43756,5404249,37,0.999999999989005
43757,5404280,19,1.0
43758,5404285,12,1.0
43759,5404303,22,1.0
43760,5404376,98,1.0
43761,5404380,11,1.0
43762,5404382,51,1.0
43765,5404439,11,1.0
43769,5404462,99,1.0
43770,5404481,20,1.0
43771,5404494,10,0.72
43772,5404514,10,1.0
43773,5404523,10,0.790000000698547
43774,5404527,101,1.0
43775,5404542,101,1.0
43776,5404558,98,1.0
43778,5404579,22,1.0
43779,5404614,38,1.0
43781,5404641,96,1.0
43782,5404691,100,1.0
43784,5404709,40,1.0
43786,5404731,107,1.0
43787,5404775,51,1.0
43789,5404804,13,1.0
43790,5404991,101,1.0
43791,5404996,100,1.0
43792,5405000,67,1.0
43793,5405010,70,1.0
43794,5405013,95,1.0
43795,5405019,94,1.0
43796,5405028,31,1.0
43797,5405032,98,1.0
43798,5405044,14,1.0
43799,5405045,26,1.0
43800,5405049,96,1.0
43801,5405052,101,1.0
43802,5405054,84,1.0
43803,5405056,97,1.0
43804,5405057,95,1.0
43805,5405073,69,1.0
43806,5405082,20,1.0
43807,5405094,91,1.0
43808,5405099,98,1.0
43810,5405113,35,1.0
43811,5405119,31,1.0
43812,5405120,18,1.0
43814,5405128,11,1.0
43816,5405138,15,1.0
43817,5405147,31,1.0
43820,5405160,45,1.0
43821,5405163,41,1.0
43822,5405164,80,1.0
43823,5405171,12,1.0
43824,5405174,31,1.0
43825,5405179,12,1.0
43826,5405181,96,1.0
43827,5405182,17,1.0
43828,5405192,23,1.0
43830,5405201,21,1.0
43832,5405219,20,1.0
43833,5405226,11,1.0
43834,5405229,15,0.999999886082208
43835,5405231,84,1.0
43836,5405261,93,1.0
43837,5405267,76,1.0
43839,5405270,15,0.999999999705949
43840,5405300,13,0.999999999989266
43841,5405311,48,1.0
43842,5405314,88,1.0
43843,5405320,92,1.0
43844,5405330,62,1.0
43845,5405331,13,1.0
43846,5405360,87,1.0
43847,5405366,95,1.0
43848,5405370,51,1.0
43849,5405373,32,1.0
43850,5405387,52,1.0
43851,5405393,41,1.0
43853,5405402,102,1.0
43854,5405415,97,1.0
43855,5405417,100,1.0
43856,5405424,97,1.0
43857,5405428,101,1.0
43858,5405436,30,1.0
43859,5405442,84,1.0
43860,5405454,32,1.0
43862,5405459,27,1.0
43863,5405465,32,1.0
43864,5405472,17,1.0
43865,5405480,96,1.0
43866,5405482,63,1.0
43867,5405494,17,1.0
43868,5405507,87,1.0
43869,5405515,99,0.999998950328721
43872,5405538,12,1.0
43873,5405562,14,1.0
43874,5405568,100,1.0
43875,5405582,101,1.0
43876,5405586,94,1.0
43877,5405591,26,1.0
43878,5405600,48,1.0
43879,5405633,63,1.0
43881,5405649,12,0.807237534114887
43882,5405653,14,0.7
43883,5405655,25,1.0
43884,5405661,12,1.0
43885,5405673,99,1.0
43887,5405753,101,1.0
43890,5405856,26,1.0
43892,5405897,22,1.0
43893,5405898,98,1.0
43894,5405910,98,1.0
43895,5405914,100,1.0
43897,5405934,101,1.0
43898,5405938,102,1.0
43900,5405959,51,1.0
43901,5405969,16,0.72
43902,5405970,55,1.0
43903,5405974,100,1.0
43904,5405976,101,1.0
43906,5405984,99,1.0
43907,5405994,86,1.0
43908,5405997,86,1.0
43909,5406004,100,1.0
43910,5406023,101,1.0
43911,5406027,104,1.0
43913,5406080,101,1.0
43915,5406099,44,1.0
43917,5406128,93,1.0
43918,5406130,10,1.0
43919,5406147,93,1.0
43920,5406153,16,0.91581242082987
43921,5406163,16,1.0
43922,5406166,52,1.0
43923,5406169,101,1.0
43924,5406177,52,1.0
43925,5406180,16,1.0
43926,5406198,102,1.0
43927,5406206,45,1.0
43928,5406208,75,1.0
43929,5406210,92,1.0
43930,5406213,15,1.0
43931,5406214,17,1.0
43932,5406220,99,1.0
43933,5406226,98,1.0
43934,5406230,66,1.0
43937,5406238,26,1.0
43938,5406261,78,1.0
43939,5406270,25,1.0
43941,5406635,27,0.999923496432835
43942,5406662,21,1.0
43943,5406665,101,1.0
43944,5406674,98,1.0
43945,5406675,83,1.0
43946,5406677,17,1.0
43947,5406679,97,1.0
43948,5406681,46,1.0
43950,5406687,10,1.0
43951,5406689,91,1.0
43952,5406690,37,1.0
43953,5406692,98,1.0
43955,5406695,101,1.0
43956,5406696,96,1.0
43957,5406697,101,1.0
43958,5406699,35,1.0
43959,5406702,100,1.0
43960,5406703,101,1.0
43961,5406705,99,1.0
43962,5406707,100,1.0
43963,5406708,25,1.0
43964,5406709,102,1.0
43965,5406710,95,1.0
43966,5406711,38,1.0
43967,5406715,100,1.0
43968,5406718,97,1.0
43969,5406724,101,1.0
43970,5406729,67,1.0
43971,5406735,100,0.999846469066345
43973,5406741,101,1.0
43974,5406748,63,1.0
43975,5406749,19,1.0
43976,5406750,101,1.0
43977,5406755,101,1.0
43978,5406763,12,1.0
43979,5406765,61,1.0
43980,5406773,13,1.0
43981,5406775,99,1.0
43982,5406778,53,0.999999613748378
43984,5406783,100,1.0
43985,5406789,101,1.0
43986,5406802,65,1.0
43987,5406814,40,1.0
43988,5406815,27,1.0
43989,5406817,40,1.0
43990,5406998,100,1.0
43991,5407063,10,1.0
43993,5407091,96,1.0
43995,5407096,60,1.0
43996,5407099,101,1.0
43997,5407100,101,1.0
43999,5407123,101,1.0
44000,5407140,19,1.0
44001,5407147,102,1.0
44002,5407165,55,1.0
44003,5407193,36,1.0
44005,5407229,22,1.0
44006,5407251,95,1.0
44007,5407273,98,1.0
44009,5407288,20,1.0
44010,5407300,15,1.0
44011,5407331,10,1.0
44013,5407571,27,1.0
44014,5407579,32,1.0
44015,5407583,92,1.0
44016,5407588,56,1.0
44017,5407594,27,1.0
44018,5407597,101,1.0
44019,5407598,54,1.0
44020,5407603,101,1.0
44021,5407608,76,1.0
44023,5407630,56,1.0
44024,5407683,50,1.0
44025,5407687,31,1.0
44026,5407689,14,1.0
44027,5407693,22,1.0
44028,5407696,13,0.999999999999867
44030,5407705,41,1.0
44031,5407709,44,1.0
44032,5407723,24,1.0
44035,5407756,13,1.0
44036,5407765,24,1.0
44037,5407779,14,0.73
44040,5407810,99,1.0
44041,5407831,73,1.0
44043,5407839,93,1.0
44044,5407844,32,1.0
44047,5407848,100,1.0
44048,5407864,62,0.999874466574679
44051,5407933,62,1.0
44052,5407951,100,1.0
44053,5407964,27,1.0
44056,5407982,33,1.0
44057,5407990,32,1.0
44059,5408009,100,1.0
44060,5408021,80,1.0
44061,5408030,99,1.0
44062,5408057,11,0.790200738880766
44064,5408065,102,1.0
44065,5408078,19,1.0
44067,5408087,100,1.0
44068,5408146,93,1.0
44069,5408193,43,1.0
44070,5408197,98,1.0
44071,5408217,10,1.0
44072,5408220,98,1.0
44073,5408225,102,1.0
44074,5408226,103,1.0
44075,5408235,97,1.0
44076,5408245,13,1.0
44077,5408261,61,1.0
44078,5408269,101,1.0
44079,5408326,32,1.0
44080,5408335,18,1.0
44081,5408338,36,1.0
44082,5408342,100,1.0
44083,5408353,100,1.0
44084,5408364,17,1.0
44086,5408376,21,1.0
44087,5408392,36,1.0
44088,5408393,11,0.999999999981744
44090,5408396,18,1.0
44092,5408435,62,1.0
44093,5408438,102,1.0
44095,5408475,101,1.0
44096,5408479,27,1.0
44097,5408482,25,1.0
44098,5408483,100,1.0
44099,5408503,40,1.0
44101,5408506,100,1.0
44102,5408507,75,1.0
44103,5408512,101,1.0
44104,5408516,100,1.0
44105,5408536,25,1.0
44106,5408563,18,1.0
44108,5408594,20,1.0
44109,5408595,43,1.0
44110,5408602,12,1.0
44111,5408606,102,1.0
44112,5408607,17,1.0
44114,5408624,11,0.7
44115,5408625,28,1.0
44117,5408635,34,1.0
44118,5408655,11,1.0
44119,5408657,11,0.75
44120,5408678,100,1.0
44121,5408682,99,1.0
44122,5408698,24,0.745778019563666
44123,5408703,26,1.0
44124,5408704,101,1.0
44125,5408735,101,1.0
44126,5408737,100,1.0
44127,5408749,100,0.999999999912968
44128,5408750,100,1.0
44129,5408755,101,1.0
44130,5408758,99,1.0
44131,5408772,99,1.0
44132,5408774,49,1.0
44133,5408775,94,1.0
44134,5408786,16,1.0
44135,5408788,53,1.0
44136,5408793,100,1.0
44137,5408797,39,1.0
44138,5408802,16,1.0
44139,5408819,58,1.0
44140,5408821,101,1.0
44141,5408828,30,1.0
44142,5408842,23,1.0
44143,5408855,24,1.0
44144,5408859,16,0.998808871570196
44145,5408868,16,1.0
44146,5408879,74,1.0
44147,5408889,14,0.730000052802358
44148,5408921,56,1.0
44150,5408937,16,0.999996037367178
44151,5408938,48,1.0
44152,5408949,94,1.0
44153,5408957,80,1.0
44154,5408958,26,1.0
44155,5408985,63,1.0
44156,5408996,101,1.0
44157,5409053,106,1.0
44158,5409082,26,1.0
44159,5409093,96,1.0
44160,5409107,99,1.0
44161,5409116,21,1.0
44162,5409120,101,1.0
44163,5409141,99,1.0
44164,5409163,30,1.0
44165,5409172,101,1.0
44166,5409183,41,1.0
44167,5409200,100,1.0
44168,5409214,21,1.0
44169,5409216,33,1.0
44170,5409219,17,1.0
44171,5409237,11,0.79
44173,5409255,99,1.0
44174,5409387,32,1.0
44175,5409454,18,1.0
44176,5409457,12,0.76
44177,5409482,70,1.0
44178,5409500,99,1.0
44179,5409562,13,0.75
44180,5409608,94,1.0
44181,5409648,64,1.0
44183,5409664,99,1.0
44184,5409767,28,1.0
44185,5409806,101,1.0
44187,5409837,26,1.0
44188,5409852,101,1.0
44189,5409860,100,1.0
44190,5409874,24,1.0
44191,5409877,78,1.0
44192,5409888,14,1.0
44194,5409919,42,0.999927801156826
44195,5409933,101,1.0
44197,5409958,101,1.0
44198,5409974,99,1.0
44199,5410022,15,1.0
44200,5410028,13,0.999999956785081
44201,5410068,90,1.0
44202,5410075,101,1.0
44205,5410117,92,1.0
44206,5410144,16,1.0
44207,5410151,100,1.0
44209,5410162,32,1.0
44210,5410178,53,1.0
44211,5410181,100,1.0
44212,5410186,69,1.0
44213,5410194,100,1.0
44214,5410206,28,1.0
44215,5410221,100,1.0
44216,5410226,101,1.0
44217,5410238,15,1.0
44218,5410273,102,1.0
44219,5410329,11,1.0
44220,5410359,19,1.0
44221,5410361,27,1.0
44222,5410362,94,0.999999999999954
44223,5410366,31,1.0
44225,5410411,100,1.0
44226,5410422,14,0.999999999999997
44227,5410431,52,1.0
44228,5410436,98,0.99856413865224
44231,5410480,100,1.0
44232,5410490,11,1.0
44233,5410515,91,1.0
44234,5410539,72,1.0
44236,5410550,78,1.0
44237,5410561,38,1.0
44238,5410564,101,0.999999999999998
44240,5410619,28,1.0
44241,5410661,101,1.0
44242,5410669,55,1.0
44243,5410679,32,1.0
44245,5410691,102,1.0
44246,5410717,101,1.0
44247,5410776,95,1.0
44248,5410780,100,1.0
44249,5410783,38,1.0
44250,5410797,38,1.0
44251,5410804,95,1.0
44252,5410826,83,1.0
44253,5410843,74,1.0
44254,5410857,101,1.0
44255,5410877,12,1.0
44256,5410886,100,1.0
44257,5410907,101,1.0
44258,5411033,94,1.0
44259,5411063,11,0.71
44260,5411070,38,1.0
44261,5411079,10,1.0
44262,5411082,100,1.0
44263,5411120,101,1.0
44264,5411133,100,1.0
44266,5411155,77,1.0
44268,5411179,59,1.0
44269,5411258,57,1.0
44270,5411266,31,1.0
44272,5411288,24,1.0
44273,5411303,14,0.999999999999593
44274,5411323,11,0.974719991171502
44275,5411327,96,1.0
44276,5411333,41,1.0
44277,5411345,30,1.0
44278,5411350,100,1.0
44279,5411353,13,0.885130403504714
44280,5411374,17,0.71
44281,5411375,100,1.0
44282,5411392,97,1.0
44284,5411403,32,1.0
44285,5411406,60,1.0
44286,5411408,100,1.0
44288,5411453,100,1.0
44289,5411465,100,1.0
44290,5411475,101,1.0
44291,5411538,101,1.0
44292,5411542,24,1.0
44293,5411557,101,1.0
44294,5411576,26,1.0
44295,5411656,35,1.0
44296,5411684,96,1.0
44299,5411731,101,1.0
44300,5411776,10,1.0
44301,5411919,97,1.0
44302,5411920,101,1.0
44303,5411960,10,0.999951029517014
44304,5411976,97,1.0
44305,5411996,19,1.0
44306,5411998,38,1.0
44307,5412007,17,1.0
44308,5412014,99,1.0
44309,5412179,21,0.99999999996391
44310,5412192,22,1.0
44316,5412337,15,1.0
44317,5412359,97,1.0
44318,5412368,49,1.0
44319,5412386,102,1.0
44320,5412436,37,1.0
44321,5412514,13,1.0
44322,5412526,75,0.99999999763917
44324,5412581,10,1.0
44325,5412593,17,1.0
44326,5412613,100,1.0
44328,5412663,12,0.999999999999938
